Date,TempHighF,TempLowF,DewPointHighF,DewPointLowF,HumidityHighPercent,HumidityLowPercent,SeaLevelPressureHighInches,SeaLevelPressureLowInches,VisibilityHighMiles,VisibilityLowMiles,WindHighMPH,WindGustMPH,PrecipitationSumInches,Events
2015-01-20,0.6399999999999999,0.3548387096774193,0.5671641791044776,0.5068493150684931,0.8253968253968254,0.2168674698795181,0.341666666666665,0.36666666666666714,1.0,0.6666666666666665,0.2608695652173913,0.20833333333333331,0,
2014-09-30,0.7733333333333334,0.7419354838709677,0.8507462686567163,0.8356164383561643,0.8888888888888888,0.44578313253012053,0.20833333333333215,0.283333333333335,1.0,1.0,0.13043478260869562,0.10416666666666663,0,
2014-02-19,0.6666666666666667,0.7096774193548387,0.7313432835820896,0.7808219178082191,0.8888888888888888,0.44578313253012053,0.25,0.25833333333333286,1.0,0.1111111111111111,0.391304347826087,0.33333333333333326,0,
2014-02-24,0.5866666666666667,0.5806451612903225,0.7462686567164178,0.5616438356164383,0.6984126984126984,0.46987951807228917,0.39166666666666927,0.4833333333333343,1.0,0.4444444444444445,0.2608695652173913,0.1875,0,
2016-12-17,0.5866666666666667,0.2419354838709677,0.8059701492537313,0.2602739726027397,1.0,0.5903614457831325,0.46666666666666856,0.1999999999999993,1.0,0.1111111111111111,0.6521739130434783,0.5416666666666666,0,
2016-01-02,0.2,0.3709677419354838,0.4328358208955224,0.3698630136986301,1.0,0.5180722891566265,0.7333333333333343,0.7916666666666679,0.99831675592961,0.6925566343042071,0.08695652173913043,0.08333333333333331,0.2,Rain
2016-08-09,0.9333333333333333,0.967741935483871,0.9402985074626865,0.9041095890410958,0.8571428571428572,0.3614457831325301,0.2583333333333364,0.32500000000000284,1.0,1.0,0.3043478260869565,0.22916666666666663,0,
2016-09-09,0.8400000000000001,0.935483870967742,0.9253731343283581,0.9452054794520547,0.9047619047619049,0.46987951807228917,0.30833333333333357,0.375,1.0,1.0,0.3043478260869565,0.22916666666666663,0,
2017-06-20,0.8799999999999999,0.9193548387096775,0.8805970149253731,0.8767123287671232,0.7142857142857142,0.3373493975903615,0.29166666666666785,0.3583333333333343,1.0,1.0,0.17391304347826086,0.16666666666666663,0,
2015-01-26,0.56,0.43548387096774194,0.4477611940298507,0.410958904109589,0.38095238095238093,0.1807228915662651,0.5500000000000007,0.6166666666666671,1.0,1.0,0.17391304347826086,0.16666666666666663,0,
2014-04-15,0.44,0.3225806451612903,0.2835820895522388,0.1917808219178082,0.3492063492063493,0.10843373493975905,0.625,0.6166666666666671,1.0,1.0,0.2608695652173913,0.16666666666666663,0,
2015-05-08,0.6266666666666667,0.870967741935484,0.9253731343283581,0.9315068493150684,0.8888888888888888,0.8674698795180724,0.25,0.30833333333333357,1.0,0.0,0.3043478260869565,0.20833333333333331,0.29,"Rain , Thunderstorm"
2016-12-04,0.27999999999999997,0.48387096774193544,0.5373134328358209,0.6027397260273972,0.8888888888888888,0.8795180722891567,0.36666666666666714,0.43333333333333357,1.0,0.1111111111111111,0.3043478260869565,0.20833333333333331,0.37,Rain
2015-02-13,0.5066666666666666,0.3225806451612903,0.4626865671641791,0.410958904109589,0.6666666666666667,0.32530120481927716,0.625,0.6750000000000007,1.0,1.0,0.17391304347826086,0.125,0,
2017-06-23,0.96,0.9516129032258065,0.9253731343283581,0.9041095890410958,0.8571428571428572,0.30120481927710846,0.20833333333333215,0.22500000000000142,1.0,0.7777777777777777,0.3478260869565218,0.2708333333333333,0,
2014-01-09,0.5066666666666666,0.5483870967741935,0.7014925373134329,0.6575342465753424,0.8888888888888888,0.6746987951807228,0.45833333333333215,0.49166666666666714,1.0,0.6925566343042071,0.2608695652173913,0.20833333333333331,0,Fog
2014-03-06,0.44,0.3870967741935483,0.4328358208955224,0.4520547945205479,0.8253968253968254,0.28915662650602414,0.5416666666666679,0.5583333333333336,1.0,0.3333333333333333,0.3043478260869565,0.22916666666666663,0,
2014-11-01,0.48000000000000004,0.45161290322580644,0.4477611940298507,0.4794520547945206,0.5396825396825398,0.32530120481927716,0.6666666666666679,0.7250000000000014,1.0,1.0,0.13043478260869562,0.10416666666666663,0,
2017-07-02,0.9066666666666667,0.9516129032258065,0.9253731343283581,0.8767123287671232,0.8571428571428572,0.30120481927710846,0.45833333333333215,0.4499999999999993,1.0,0.7777777777777777,0.3478260869565218,0.33333333333333326,0,
2016-06-28,0.9199999999999999,0.8548387096774193,0.8955223880597015,0.9041095890410958,1.0,0.32530120481927716,0.3583333333333343,0.44166666666667,1.0,0.0,0.8695652173913042,0.625,0.33,"Rain , Thunderstorm"
2015-06-01,0.7466666666666666,0.7258064516129032,0.7910447761194029,0.8356164383561643,0.8888888888888888,0.43373493975903615,0.375,0.4833333333333343,1.0,0.8888888888888888,0.08695652173913043,0.0625,0,
2016-04-30,0.72,0.7580645161290323,0.9104477611940299,0.821917808219178,0.9047619047619049,0.4939759036144578,0.14999999999999858,0.125,1.0,0.6925566343042071,0.3043478260869565,0.29166666666666663,0.92,"Fog , Rain , Thunderstorm"
2015-06-27,0.7866666666666666,0.8870967741935485,0.9253731343283581,0.9315068493150684,0.9047619047619049,0.5542168674698795,0.3500000000000014,0.4499999999999993,1.0,0.5555555555555556,0.3478260869565218,0.2708333333333333,0.01,"Rain , Thunderstorm"
2015-11-20,0.6000000000000001,0.532258064516129,0.7164179104477612,0.6438356164383562,0.8888888888888888,0.3614457831325301,0.41666666666666785,0.43333333333333357,1.0,1.0,0.2608695652173913,0.16666666666666663,0,
2015-11-28,0.15999999999999998,0.3225806451612903,0.4328358208955224,0.4931506849315068,1.0,0.8674698795180724,0.5416666666666679,0.6500000000000021,1.0,0.3333333333333333,0.3043478260869565,0.20833333333333331,0.25,Rain
2014-04-01,0.72,0.7580645161290323,0.8059701492537313,0.821917808219178,0.8888888888888888,0.4578313253012049,0.3000000000000007,0.34166666666666856,1.0,0.3333333333333333,0.47826086956521735,0.39583333333333326,0,
2015-04-15,0.6799999999999999,0.564516129032258,0.7761194029850746,0.6575342465753424,0.8888888888888888,0.4216867469879519,0.341666666666665,0.3916666666666657,1.0,1.0,0.3478260869565218,0.22916666666666663,0,
2015-02-26,0.26666666666666666,0.2258064516129032,0.35820895522388063,0.2602739726027397,0.9365079365079365,0.5060240963855422,0.6416666666666657,0.43333333333333357,1.0,0.4444444444444445,0.391304347826087,0.3125,0,
2016-08-16,0.6799999999999999,0.8387096774193548,0.9402985074626865,0.9315068493150684,1.0,0.8313253012048194,0.36666666666666714,0.466666666666665,1.0,0.6925566343042071,0.17391304347826086,0.14583333333333331,1.79,"Fog , Rain , Thunderstorm"
2015-07-21,0.8666666666666667,0.903225806451613,0.8955223880597015,0.8767123287671232,0.9047619047619049,0.3373493975903615,0.2666666666666657,0.31666666666666643,1.0,0.7777777777777777,0.3043478260869565,0.20833333333333331,0,
2016-04-09,0.6000000000000001,0.629032258064516,0.6716417910447761,0.5753424657534246,0.746031746031746,0.3734939759036145,0.44166666666666643,0.4833333333333343,1.0,0.1111111111111111,0.43478260869565216,0.35416666666666663,0.02,"Rain , Thunderstorm"
2016-05-13,0.7333333333333334,0.8387096774193548,0.8507462686567163,0.8493150684931506,0.6666666666666667,0.5783132530120483,0.45000000000000284,0.4833333333333343,1.0,1.0,0.08695652173913043,0.08333333333333331,T,
2017-01-21,0.6533333333333333,0.46774193548387094,0.6716417910447761,0.4246575342465753,1.0,0.1566265060240964,0.0,0.008333333333336412,1.0,0.6925566343042071,0.6521739130434783,0.6041666666666666,0.02,Fog
2016-03-28,0.5733333333333333,0.46774193548387094,0.4925373134328358,0.5205479452054794,0.5396825396825398,0.2530120481927711,0.45833333333333215,0.4833333333333343,1.0,1.0,0.17391304347826086,0.1875,0,
2017-04-12,0.6133333333333333,0.6774193548387097,0.7761194029850746,0.7808219178082191,0.9523809523809523,0.6024096385542168,0.49166666666666714,0.5750000000000028,1.0,0.6666666666666665,0.17391304347826086,0.125,0,
2014-06-20,0.7866666666666666,0.903225806451613,0.8955223880597015,0.8904109589041095,0.8095238095238095,0.48192771084337355,0.3999999999999986,0.4583333333333357,1.0,0.8888888888888888,0.3043478260869565,0.20833333333333331,0,
2016-05-26,0.7733333333333334,0.7903225806451613,0.9701492537313433,0.8904109589041095,0.8888888888888888,0.5903614457831325,0.29166666666666785,0.26666666666666927,1.0,0.4444444444444445,0.43478260869565216,0.39583333333333326,0.52,"Rain , Thunderstorm"
2016-10-07,0.76,0.7096774193548387,0.8955223880597015,0.7671232876712328,0.9047619047619049,0.5180722891566265,0.45000000000000284,0.41666666666666785,1.0,0.6666666666666665,0.43478260869565216,0.35416666666666663,T,Rain
2015-05-14,0.7333333333333334,0.7903225806451613,0.9104477611940299,0.8767123287671232,1.0,0.6626506024096386,0.39166666666666927,0.44166666666667,1.0,0.0,0.391304347826087,0.3125,0.08,Rain
2016-09-30,0.6799999999999999,0.6612903225806452,0.6268656716417911,0.6575342465753424,0.5714285714285714,0.28915662650602414,0.49166666666666714,0.5416666666666679,1.0,1.0,0.08695652173913043,0.0625,0,
2014-09-06,0.8666666666666667,0.8870967741935485,0.9253731343283581,0.8767123287671232,0.9047619047619049,0.3493975903614458,0.375,0.40833333333333144,1.0,0.1111111111111111,0.3043478260869565,0.22916666666666663,0.19,"Rain , Thunderstorm"
2017-02-09,0.48000000000000004,0.3870967741935483,0.35820895522388063,0.3561643835616438,0.2698412698412699,0.16867469879518077,0.625,0.6500000000000021,1.0,1.0,0.17391304347826086,0.20833333333333331,0,
2015-09-29,0.8266666666666667,0.7741935483870968,0.7910447761194029,0.821917808219178,0.7936507936507937,0.3373493975903615,0.23333333333333428,0.34166666666666856,1.0,1.0,0.17391304347826086,0.16666666666666663,0,
2015-06-05,0.7733333333333334,0.8064516129032258,0.8805970149253731,0.8767123287671232,0.9523809523809523,0.44578313253012053,0.375,0.4499999999999993,1.0,1.0,0.2608695652173913,0.16666666666666663,T,
2015-12-27,0.5466666666666666,0.2741935483870967,0.8358208955223881,0.4246575342465753,0.8888888888888888,0.8915662650602412,0.14999999999999858,0.10833333333333428,1.0,0.0,0.6521739130434783,0.5,1.32,"Rain , Thunderstorm"
2016-02-26,0.4266666666666667,0.3548387096774193,0.34328358208955223,0.3150684931506849,0.3015873015873016,0.20481927710843373,0.7333333333333343,0.7583333333333329,1.0,1.0,0.17391304347826086,0.14583333333333331,0,
2015-07-29,0.9199999999999999,0.9193548387096775,0.9104477611940299,0.863013698630137,0.8095238095238095,0.27710843373493976,0.3583333333333343,0.43333333333333357,1.0,1.0,0.2608695652173913,0.1875,0,
2016-10-10,0.6933333333333334,0.532258064516129,0.582089552238806,0.5068493150684931,0.7301587301587302,0.1566265060240964,0.4833333333333343,0.5750000000000028,1.0,1.0,0.043478260869565244,0.04166666666666666,0,
2017-07-12,0.9199999999999999,0.935483870967742,0.8955223880597015,0.7808219178082191,0.8095238095238095,0.22891566265060243,0.36666666666666714,0.43333333333333357,1.0,1.0,0.3043478260869565,0.22916666666666663,0,
2016-06-17,0.8666666666666667,0.9193548387096775,0.9253731343283581,0.9452054794520547,0.9047619047619049,0.43373493975903615,0.30833333333333357,0.375,1.0,0.8888888888888888,0.17391304347826086,0.20833333333333331,0,
2015-07-12,0.8266666666666667,0.8870967741935485,0.8955223880597015,0.9041095890410958,0.7936507936507937,0.43373493975903615,0.41666666666666785,0.466666666666665,1.0,1.0,0.2608695652173913,0.20833333333333331,0,
2015-06-30,0.8266666666666667,0.870967741935484,0.9402985074626865,0.9452054794520547,1.0,0.5060240963855422,0.375,0.44166666666667,1.0,0.6925566343042071,0.3478260869565218,0.35416666666666663,0.75,"Fog , Rain , Thunderstorm"
2016-10-26,0.7333333333333334,0.7258064516129032,0.7910447761194029,0.7945205479452054,0.8888888888888888,0.4096385542168675,0.45833333333333215,0.5249999999999986,1.0,1.0,0.17391304347826086,0.10416666666666663,0,
2017-07-06,0.9066666666666667,0.935483870967742,0.9104477611940299,0.8356164383561643,0.8095238095238095,0.2530120481927711,0.43333333333333357,0.4750000000000014,1.0,1.0,0.2608695652173913,0.22916666666666663,0,Thunderstorm
2016-08-05,0.9066666666666667,0.935483870967742,0.9402985074626865,0.9452054794520547,0.8571428571428572,0.38554216867469887,0.31666666666667,0.375,1.0,1.0,0.2608695652173913,0.1875,0,
2017-02-06,0.6133333333333333,0.7741935483870968,0.8059701492537313,0.8356164383561643,0.8888888888888888,0.5783132530120483,0.30833333333333357,0.32500000000000284,1.0,0.2222222222222222,0.2608695652173913,0.2708333333333333,T,Rain
2015-10-13,0.8266666666666667,0.7258064516129032,0.8955223880597015,0.3561643835616438,0.6666666666666667,0.0,0.341666666666665,0.375,1.0,1.0,0.2608695652173913,0.22916666666666663,0,
2015-03-30,0.6399999999999999,0.7258064516129032,0.7611940298507462,0.7945205479452054,0.8888888888888888,0.5783132530120483,0.45833333333333215,0.5166666666666693,1.0,0.8888888888888888,0.2608695652173913,0.1875,0,
2015-02-18,0.4533333333333333,0.2096774193548387,0.31343283582089554,0.3150684931506849,0.8253968253968254,0.14457831325301207,0.6333333333333329,0.6999999999999993,1.0,1.0,0.3043478260869565,0.1875,0,
2015-10-23,0.6399999999999999,0.8387096774193548,0.9402985074626865,0.9178082191780822,1.0,0.8674698795180724,0.2583333333333364,0.34166666666666856,1.0,0.0,0.6521739130434783,0.47916666666666663,0.43,"Rain , Thunderstorm"
2014-04-08,0.6000000000000001,0.49999999999999994,0.5522388059701492,0.3424657534246575,0.9365079365079365,0.0963855421686747,0.4750000000000014,0.533333333333335,1.0,1.0,0.6956521739130435,0.5833333333333333,0,
2015-03-18,0.6533333333333333,0.6612903225806452,0.7761194029850746,0.7671232876712328,0.8888888888888888,0.5301204819277108,0.3583333333333343,0.40833333333333144,1.0,0.7777777777777777,0.3043478260869565,0.22916666666666663,0.13,Rain
2015-12-16,0.4133333333333334,0.43548387096774194,0.3880597014925373,0.3150684931506849,0.25396825396825395,0.20481927710843373,0.3333333333333357,0.33333333333333215,1.0,1.0,0.391304347826087,0.35416666666666663,0,
2015-07-05,0.7866666666666666,0.9193548387096775,0.9253731343283581,0.9452054794520547,0.9047619047619049,0.5542168674698795,0.375,0.41666666666666785,1.0,0.7777777777777777,0.3478260869565218,0.35416666666666663,0,
2016-02-06,0.37333333333333335,0.3225806451612903,0.417910447761194,0.3150684931506849,0.6666666666666667,0.2168674698795181,0.6416666666666657,0.7416666666666671,1.0,1.0,0.391304347826087,0.41666666666666663,0,"Rain , Thunderstorm"
2015-04-19,0.76,0.6129032258064515,0.8358208955223881,0.5068493150684931,1.0,0.12048192771084337,0.19166666666666643,0.25833333333333286,1.0,0.6925566343042071,0.391304347826087,0.33333333333333326,0,"Fog , Thunderstorm"
2016-05-16,0.6399999999999999,0.7741935483870968,0.8059701492537313,0.863013698630137,1.0,0.6867469879518073,0.3249999999999993,0.34166666666666856,1.0,0.1111111111111111,0.2608695652173913,0.16666666666666663,0.26,Rain
2014-03-12,0.5066666666666666,0.48387096774193544,0.5522388059701492,0.1917808219178082,0.3015873015873016,0.07228915662650603,0.5583333333333336,0.26666666666666927,1.0,1.0,0.7826086956521738,0.5833333333333333,0,
2014-10-09,0.8,0.903225806451613,0.8955223880597015,0.8767123287671232,0.9047619047619049,0.4096385542168675,0.31666666666667,0.34999999999999787,1.0,0.8888888888888888,0.3478260869565218,0.2708333333333333,T,Rain
2017-01-11,0.6399999999999999,0.6451612903225805,0.7462686567164178,0.7534246575342466,0.8888888888888888,0.4939759036144578,0.3333333333333357,0.3833333333333364,1.0,0.8888888888888888,0.43478260869565216,0.41666666666666663,0,
2016-03-21,0.48000000000000004,0.2580645161290322,0.3880597014925373,0.3835616438356164,0.7142857142857142,0.26506024096385544,0.6999999999999993,0.6916666666666664,1.0,1.0,0.2608695652173913,0.22916666666666663,0,
2016-03-20,0.4266666666666667,0.3709677419354838,0.2835820895522388,0.3150684931506849,0.39682539682539686,0.1807228915662651,0.6999999999999993,0.7416666666666671,1.0,1.0,0.391304347826087,0.29166666666666663,0,
2014-05-03,0.8266666666666667,0.629032258064516,0.4328358208955224,0.3287671232876712,0.11111111111111116,0.0,0.3583333333333343,0.4499999999999993,1.0,1.0,0.3043478260869565,0.22916666666666663,0,
2014-07-13,0.9066666666666667,0.8870967741935485,0.8656716417910447,0.821917808219178,0.8888888888888888,0.27710843373493976,0.38333333333333286,0.4583333333333357,1.0,1.0,0.3043478260869565,0.16666666666666663,0,
2014-10-28,0.6933333333333334,0.7419354838709677,0.8208955223880597,0.8356164383561643,0.8888888888888888,0.5421686746987953,0.3583333333333343,0.40000000000000213,1.0,1.0,0.08695652173913043,0.0625,0,
2016-01-24,0.5066666666666666,0.2580645161290322,0.582089552238806,0.3972602739726027,0.7142857142857142,0.3614457831325301,0.43333333333333357,0.40833333333333144,1.0,1.0,0.3478260869565218,0.3125,0,
2014-02-15,0.5866666666666667,0.3709677419354838,0.582089552238806,0.273972602739726,0.4285714285714286,0.14457831325301207,0.45000000000000284,0.5000000000000036,1.0,1.0,0.391304347826087,0.29166666666666663,0,
2017-02-26,0.5333333333333334,0.3709677419354838,0.7611940298507462,0.4246575342465753,0.8888888888888888,0.6024096385542168,0.3500000000000014,0.3833333333333364,1.0,0.8888888888888888,0.2608695652173913,0.1875,T,
2016-06-08,0.8,0.8225806451612903,0.8805970149253731,0.8904109589041095,0.8888888888888888,0.46987951807228917,0.25,0.3583333333333343,1.0,0.6666666666666665,0.2608695652173913,0.1875,0,
2016-09-16,0.8400000000000001,0.903225806451613,0.9104477611940299,0.9041095890410958,0.9047619047619049,0.4096385542168675,0.30833333333333357,0.3583333333333343,1.0,1.0,0.13043478260869562,0.0625,0,
2017-04-08,0.6666666666666667,0.596774193548387,0.7313432835820896,0.684931506849315,0.8888888888888888,0.4939759036144578,0.38333333333333286,0.40000000000000213,1.0,1.0,0.391304347826087,0.35416666666666663,0,
2017-01-19,0.52,0.532258064516129,0.6268656716417911,0.6575342465753424,1.0,0.5662650602409638,0.3000000000000007,0.24166666666666714,1.0,1.0,0.2608695652173913,0.1875,T,Rain
2017-02-19,0.6533333333333333,0.6774193548387097,0.8208955223880597,0.7808219178082191,0.8412698412698412,0.6265060240963856,0.27500000000000213,0.3000000000000007,1.0,0.1111111111111111,0.6086956521739131,0.5833333333333333,0.09,"Rain , Thunderstorm"
2014-06-06,0.8,0.870967741935484,0.8656716417910447,0.9178082191780822,0.7936507936507937,0.5060240963855422,0.28333333333333144,0.34999999999999787,1.0,0.8888888888888888,0.3478260869565218,0.33333333333333326,0,
2017-07-22,0.9466666666666668,0.935483870967742,0.9104477611940299,0.8082191780821918,0.8095238095238095,0.20481927710843373,0.27500000000000213,0.33333333333333215,1.0,1.0,0.3043478260869565,0.2708333333333333,0,
2017-02-28,0.6399999999999999,0.8064516129032258,0.8208955223880597,0.8767123287671232,0.8412698412698412,0.6867469879518073,0.27500000000000213,0.33333333333333215,1.0,0.1111111111111111,0.3478260869565218,0.3125,0,
2014-04-19,0.6133333333333333,0.564516129032258,0.6417910447761194,0.684931506849315,0.8888888888888888,0.39759036144578314,0.45833333333333215,0.533333333333335,1.0,0.3333333333333333,0.3043478260869565,0.20833333333333331,0,
2014-11-27,0.4266666666666667,0.3709677419354838,0.35820895522388063,0.3424657534246575,0.6190476190476191,0.20481927710843373,0.7749999999999986,0.8000000000000007,1.0,1.0,0.17391304347826086,0.14583333333333331,0,
